hash,cadical_runtimes,cadical_elimfalse_runtimes,cadical_pripro_runtimes,cadical_stability_runtimes,candy_runtimes,glucose_chanseok_runtimes,glucose_runtimes,glucose_syrup_runtimes,glucose_var_decay099_runtimes,kissat_runtimes,kissat_sweep_runtimes,lingeling_runtimes,lstech_maple_runtimes,march_nh_runtimes,minisat__runtimes,relaxed__runtimes,slime_runtimes,yalsat_runtimes
ba48dbb9c9c8b1e5d2c67bb8d0fb597a,53.69,745.75,167.49,75.29,timeout,timeout,timeout,,timeout,25.09,16.19,timeout,0.20,106.59,554.48,372.58,0.09,0.50
ba71e5c87a5d9db532d1c60299dea50c,1155.46,1897.44,1333.31,840.96,timeout,timeout,timeout,timeout,timeout,630.15,641.75,timeout,356.17,timeout,timeout,496.36,391.67,timeout
ba8621490e4e7212fffdb55fb6bd282d,636.67,timeout,867.60,466.27,timeout,timeout,timeout,timeout,timeout,59.58,70.29,timeout,2.00,18.29,timeout,1444.63,106.49,timeout
bac55b0c8df161600983a66c006be087,1386.76,4086.18,195.38,380.97,171.98,517.37,570.27,,664.88,142.87,218.19,1319.05,58.49,timeout,982.65,195.28,202.88,timeout
bad04d5347ebbaccc9b0cae13f8b8dc6,timeout,timeout,3031.26,timeout,timeout,timeout,timeout,17556.60,timeout,609.95,653.56,1233.05,2488.59,timeout,timeout,3027.87,4573.67,timeout
bb12ece2fc8c01870418908a3dd8341f,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
bb15e9530d42642f3f9b9551364d4b32,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
bb18d7f374b361ba96517ac5dab9c591,2368.65,2979.27,2450.92,2382.74,3922.67,2808.69,3055.36,,4120.43,335.27,331.87,180.58,timeout,timeout,timeout,1691.27,timeout,timeout
bb2743e5b5dc4987483efc0b1e7572ad,timeout,timeout,timeout,2511.34,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
bb2847c158b6773a972dac3a823850a5,283.58,437.38,978.45,466.97,2185.70,974.65,1446.77,,1716.40,240.37,202.19,1596.99,1370.02,timeout,875.82,1471.67,1580.73,timeout
bb31b483fbbb642ba518b8d4ae200e94,timeout,timeout,0.00,timeout,timeout,0.00,timeout,,timeout,timeout,timeout,timeout,timeout,0.00,timeout,timeout,timeout,timeout
bbf5a31f4da02b830826ccc53f124ce1,288.48,355.44,206.28,336.88,263.48,146.39,188.58,,168.08,209.88,188.08,262.68,212.39,timeout,435.91,236.28,206.38,timeout
bc3c20b0d585bbea7c6d97d4ae056fc4,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
bcb24aa417d67377995468a0a3371cfa,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
bcdd0116493e34c147aeb8434c6f1109,511.05,128.78,104.88,424.48,1220.83,1450.18,2409.02,,939.54,5.79,5.39,2446.56,51.18,timeout,timeout,738.64,timeout,timeout
bd39f27a6ff74a059b318d302c9ba2ee,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,658.25,timeout,timeout,1492.17,639.46,timeout
bd3b4e932106a55b57598b7e783c6c58,timeout,timeout,timeout,2742.07,653.86,timeout,timeout,timeout,timeout,973.40,921.31,timeout,494.20,timeout,timeout,4566.17,timeout,timeout
bd3f31c8c7ee0810b9853a88eb626b81,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
bdd6bae29aa7c535e97bd65dbc8464bd,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
bde51396855219ffe527bfa85bdc59ed,97.45,77.79,92.38,149.49,706.85,46.79,20.59,,15.09,39.45,46.48,8.99,27.49,timeout,76.38,26.98,26.89,timeout
bdfed4c1da013b85588142a1c7e619ff,83.99,83.39,45.49,106.19,14.09,10.29,10.19,,11.19,14.09,12.89,11.79,13.59,timeout,9.29,18.09,15.79,timeout
be00013a6fcedfbd6b337b280f23bc7c,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,1166.19,timeout,timeout,timeout,2572.79,timeout
be44178c8e9729a7fcd7e2b5c6721a98,1629.65,timeout,1633.94,1608.97,timeout,timeout,timeout,timeout,timeout,1452.42,1446.61,timeout,timeout,timeout,timeout,timeout,timeout,timeout
be805e2615367977aa2ef37681a01956,timeout,timeout,timeout,timeout,timeout,timeout,timeout,12266.51,timeout,2292.19,1862.82,timeout,timeout,timeout,timeout,timeout,timeout,timeout
be86a23863bdbc04c3ddcf9fb0b6c705,747.47,747.55,939.75,877.76,161.58,98.68,145.78,959.08,66.39,142.88,143.55,79.89,849.25,timeout,153.28,483.21,575.69,timeout
bef5929bffa0452f2145f61e3f85137f,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
bf31eea5a8b87410f1fb83064e2cb82e,0.10,0.09,0.09,0.09,0.09,0.00,0.06,0.09,0.00,0.00,0.00,0.39,1.19,timeout,0.00,1.49,1.79,timeout
bf4a159e317b957da7981146493159e1,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
bf5551ee8cd9b212032c495a7f6bdf14,timeout,timeout,timeout,timeout,timeout,timeout,timeout,,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
bf7164996461375efbbfe0ab4e660a78,1235.73,2176.62,2654.46,3307.34,2513.38,4252.09,timeout,timeout,timeout,984.51,905.36,timeout,974.65,timeout,timeout,2580.04,948.43,timeout
bfb4769a629f72072f8122e008c9b21e,593.42,1853.16,623.96,440.67,timeout,timeout,timeout,timeout,timeout,239.18,242.78,214.28,54.89,timeout,timeout,198.28,290.08,timeout
bffe284a834b449c63b5f00cefa65c7c,timeout,timeout,timeout,timeout,timeout,timeout,timeout,,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
c023df1ea7d3c108b3462d5810b0fd68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.70,timeout,0.00,1.39,1.49,timeout
c027c0442d950b73373b1f8cd4e93fb0,3568.69,410.07,1032.04,3167.01,timeout,637.26,1863.50,,timeout,199.58,218.38,38.39,178.58,timeout,timeout,174.39,120.98,timeout
c07f7b3d338885c0212762ede5d87b0b,3894.71,1363.51,timeout,timeout,timeout,timeout,timeout,timeout,timeout,2149.58,1332.63,timeout,2278.08,timeout,timeout,2174.12,2945.91,timeout
c0c3e410993d9f7d9963f18ab0216e28,timeout,timeout,2378.29,2620.31,timeout,timeout,timeout,timeout,timeout,944.53,576.96,timeout,486.06,timeout,timeout,1504.11,1335.63,timeout
c1442ab163bfec582ea84811b5297093,602.30,558.71,1188.25,4782.40,timeout,timeout,timeout,,timeout,124.99,115.88,288.38,1711.19,timeout,timeout,687.57,894.14,timeout
c1616d4244670607260e06e0506d1fad,93.99,134.87,156.98,115.68,timeout,142.48,53.59,,211.88,103.38,93.58,12.99,62.19,timeout,timeout,46.69,41.69,timeout
c16c289a17ca3280ff4a6012b5bf3aa7,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
c16e30ef121b729ed3ec587598478ba5,timeout,timeout,timeout,timeout,timeout,timeout,timeout,,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
c185d4a61456d56b048f567c11c1b1a3,339.28,804.48,809.56,974.03,718.38,378.57,575.96,844.79,1048.44,95.39,262.28,269.48,238.39,timeout,timeout,406.57,311.94,timeout
c1b5c6d416294690d5be8971d53fc8b7,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,1756.57,4750.17,timeout,3929.75,timeout,timeout,2415.82,2499.91,timeout
c1c09fe9a26897cd0a599ee552154fe0,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,4517.47,timeout,timeout,4519.99,timeout,timeout
c1c5f27a2c47486a745e7aa3516fb24d,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
c1cf60d410ab83c558cdcf3d8cbbe1e0,0.00,0.00,11.39,0.00,0.39,68.19,7.89,,timeout,0.00,0.00,46.38,5.39,timeout,timeout,101.88,113.78,timeout
c2117918806132d8d363388c76e761b5,timeout,timeout,988.46,timeout,timeout,timeout,timeout,4438.74,timeout,616.06,3122.11,timeout,1356.11,timeout,timeout,timeout,2088.40,timeout
c2355a212a2f6295ac6050518becc62d,576.17,351.48,236.28,381.87,858.96,549.46,549.87,1090.64,2942.27,158.06,73.68,216.28,138.49,timeout,timeout,302.78,241.55,timeout
c2623755cf5e8109d45a55f72043f372,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
c2626a4c70dacabe504b8feaff7e185f,34.29,117.09,24.19,36.59,49.79,4.99,5.49,,9.09,74.69,73.49,15.78,7.99,timeout,4.89,23.39,23.79,timeout
c2690dc0aaf1135219a413e40b31d9e7,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
c2758faefec5e7abcc6c077106214581,126.89,102.59,25.99,46.19,42.79,78.29,9.79,,10.29,12.59,22.79,20.40,9.19,timeout,11.48,21.99,22.39,timeout
c296ad6d199f51752df0d167c59368c2,1510.75,2218.72,1488.75,1141.85,3628.20,timeout,timeout,,1685.44,1288.53,919.34,772.46,1558.82,timeout,timeout,1045.55,1709.95,timeout
c2cd624b23b64a57dce567bd50b16965,941.86,4561.07,457.57,timeout,timeout,timeout,timeout,timeout,timeout,3980.40,2178.21,timeout,0.00,201.36,timeout,337.08,0.00,0.40
c36a31a44937050ef6a1bb3a5be766e2,timeout,timeout,timeout,timeout,timeout,timeout,timeout,,timeout,84.19,83.78,258.68,timeout,timeout,timeout,timeout,timeout,timeout
c39ff9218232adb739cd31f4c70fb316,939.86,947.37,774.96,792.47,2605.77,timeout,timeout,5035.38,timeout,589.77,615.15,1093.45,1976.34,timeout,timeout,1661.30,1315.94,timeout
c3c80c8b7e9a4eb4c99be20bee4e2c48,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,50.59,488.92,timeout,timeout,0.49,timeout,timeout,timeout,timeout
c3c8b35ed9da8b07a34b5997454dd0cf,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
c3cc32950ac6a555659afb47d91b6ebd,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
c3d373950f657fbc2752d4ef8ed05a35,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
c4010602485224a88da9560a6b355fb8,timeout,timeout,timeout,timeout,timeout,timeout,timeout,,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
c4146314628704dc2d7c780d79963fb1,143.58,487.87,48.89,199.98,367.76,41.39,32.09,,887.15,10.39,66.58,31.19,333.48,timeout,182.48,580.56,99.09,timeout
c446f1576b1fe2d2b11ae856073703e5,1203.94,2854.28,1370.42,1356.36,2011.48,987.18,807.16,,1202.40,676.08,592.45,1627.25,1004.02,timeout,timeout,1350.93,1427.62,timeout
c44da68c90b9aaf700aded56d768a3ba,35.79,42.99,19.39,40.69,274.08,37.09,56.48,247.19,671.06,12.08,10.39,41.59,45.69,timeout,timeout,79.69,54.59,timeout
c4640fb558ccbad86694363a933084a5,timeout,timeout,1191.72,84.69,timeout,timeout,timeout,,73.77,986.15,894.64,timeout,656.57,231.99,timeout,1543.35,0.60,1.09
c48983e95f983b52ee07cd0322368886,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
c4b48d9af3fda943472f3a2ede31b6f7,719.56,906.65,670.26,698.49,590.46,517.46,375.79,742.45,1149.01,255.35,252.98,602.76,245.28,timeout,timeout,309.77,274.68,timeout
c4d96059efe3783bf3b6aeddadd7a760,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
c4dc4893f96456aad091deca9b9ea0bc,375.13,248.48,475.97,346.77,timeout,timeout,timeout,timeout,timeout,74.08,75.38,889.89,311.54,timeout,timeout,timeout,timeout,timeout
c4e77bfa7a50ea633445d23e3ca9d929,126.46,221.98,100.79,105.48,147.77,323.24,105.89,,1782.31,55.39,60.09,334.16,210.68,timeout,375.96,329.57,173.09,timeout
c507d80b1603bb1e9c980524e1a57431,1429.54,1352.11,835.56,1212.83,timeout,2644.17,2031.60,,timeout,129.29,138.06,276.79,448.36,timeout,timeout,867.86,719.55,timeout
c541c7c6b0167540a447c68bd566b619,timeout,timeout,timeout,timeout,timeout,timeout,timeout,,timeout,timeout,timeout,2537.08,timeout,timeout,timeout,timeout,timeout,timeout
c54ffdd40f7f08ecdee30ff39da2de6e,3370.77,timeout,2480.66,4202.04,timeout,timeout,timeout,,timeout,2247.58,1999.54,2718.09,timeout,timeout,timeout,timeout,timeout,timeout
c5b1697acea10f276108c600475d2a4f,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
c5b8493b19e4ede1baafc87c2eff141c,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
c5de36538149b595c16b39ed0940958f,74.49,208.49,357.26,172.88,1292.77,1269.12,1046.40,1697.46,1042.01,17.99,29.08,410.88,95.88,timeout,709.37,455.35,884.65,timeout
c5e7e5564e9c70329212c6bd040f30ba,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
c5f45ad68b629ec5cb6e78611d6ae620,2859.08,timeout,2716.74,3259.99,timeout,timeout,timeout,timeout,timeout,4504.70,timeout,timeout,2282.90,timeout,timeout,timeout,timeout,timeout
c602a712213cb8bb2d132bf217a430b9,1493.29,1311.95,1281.25,3287.20,1238.43,610.66,797.48,2016.51,809.85,516.72,763.35,timeout,715.15,timeout,1000.05,1127.95,1418.42,timeout
c60728232f94fa06dae6857534206675,882.17,748.86,1077.16,606.30,4609.84,1821.31,timeout,,timeout,1085.34,947.60,459.07,964.94,timeout,timeout,1016.96,1024.84,timeout
c62646f39b21cf741627d8e1a97d6534,6.69,5.99,6.19,6.59,206.68,5.09,5.49,,5.19,6.09,5.69,24.79,55.08,timeout,19.69,1699.38,1366.71,timeout
c6f531d42e3beb8119a30a8cf2dd8acc,4874.24,timeout,1929.24,timeout,timeout,timeout,timeout,timeout,timeout,1032.44,4997.14,timeout,823.36,timeout,timeout,662.46,2818.56,timeout
c6fba92a07d2c4c1b4314dea6a29f394,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
c748f4e6b07250369dc74422dbf9351e,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,3410.65,timeout,timeout,3108.10,4961.26,timeout
c76f3c6c2e2eae85fc5f3d499f3db88d,935.57,279.57,749.07,1207.15,371.39,345.47,332.58,658.89,283.88,586.65,535.68,619.56,145.78,timeout,1387.53,168.08,169.10,timeout
c790cce39a626db94903b2789c570d7e,993.85,970.55,1072.13,497.33,1259.53,1969.29,3147.27,10203.99,3377.04,575.67,572.36,timeout,422.87,timeout,timeout,1294.89,1103.62,timeout
c7c22d99715da67f568629dda7d898eb,timeout,4890.41,timeout,3322.03,timeout,timeout,timeout,timeout,timeout,2886.86,2066.80,timeout,371.96,timeout,timeout,705.84,2163.30,timeout
c7eaab412087387a61140f7e22b2e114,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
c82eee3badbc8432dad72d1d575a0ea6,873.76,926.17,1516.04,713.27,2122.97,123.59,1935.23,,357.09,427.97,428.96,3814.89,708.76,timeout,timeout,2842.02,529.17,timeout
c8427b1218785dcf28539e220f800864,578.77,636.16,407.93,640.24,3843.92,timeout,timeout,timeout,timeout,359.88,292.67,400.73,953.25,timeout,timeout,1257.53,738.86,timeout
c846dfb21b50596aef8fbe5591d75eb0,timeout,timeout,timeout,timeout,timeout,2800.77,2145.10,2929.18,1283.33,1095.53,1118.64,1252.55,3742.03,timeout,792.46,timeout,timeout,timeout
c93c68bf36815e717c0b1e09b6ebc9bb,956.87,883.77,722.77,1090.75,1654.91,4228.19,1502.14,,1377.64,778.27,801.95,612.07,882.27,timeout,timeout,1034.16,1026.14,timeout
c947949387613c61a2553098319d9da1,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
c95644adaafc88852c36287090a7d2df,timeout,timeout,timeout,timeout,timeout,timeout,timeout,,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
c99fbb392c6adaf2835a455b1818e8e2,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
c9a7178c8f572282e66e0f7705f8e3cb,3573.39,4687.74,4386.71,4820.47,timeout,timeout,timeout,timeout,timeout,578.67,4491.75,timeout,1153.74,timeout,timeout,2598.97,3038.94,timeout
c9af710501840711494d315c5f7c16a4,891.44,877.86,1946.49,2634.82,1147.34,timeout,3978.73,timeout,timeout,473.17,449.17,timeout,777.15,timeout,timeout,1457.34,1598.72,timeout
c9f26a2aecaa2d01c3a3551cf60707c6,351.97,530.14,485.47,398.97,621.67,227.45,187.78,1020.17,135.68,95.59,100.48,438.48,623.46,timeout,917.58,2368.87,1765.10,timeout
ca1a3548833fef8abdff26b1b792c8f1,180.36,163.69,170.09,116.69,2150.77,timeout,629.96,,timeout,55.49,56.68,444.48,325.37,timeout,timeout,62.58,1082.33,timeout
ca53d7b58ed8920c28bb08c8ccd709bd,452.89,925.16,365.18,426.97,timeout,861.26,4446.21,10854.92,2475.25,417.26,1323.61,timeout,220.05,timeout,timeout,581.06,timeout,timeout
ca5b45d0ef17147f7fb20bf2adda30ce,2988.45,1007.75,2127.62,1249.25,875.75,770.86,1026.03,,934.85,962.23,574.45,2078.13,2180.63,timeout,606.59,1708.93,2805.01,timeout
ca6f385b29f7b9fb474f9ed7f9f921af,1489.34,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,1490.62,1550.07,timeout,98.59,timeout,timeout,68.29,91.38,timeout
ca7cc26f1ddae50a2b744a642976b67d,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
caead0e04b6de4365822b25dfd55967f,timeout,timeout,timeout,timeout,timeout,timeout,4191.77,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
caf8e14a7e4d97346668246097d4114d,84.37,80.47,90.48,103.88,1524.05,42.09,41.39,timeout,42.49,30.19,30.29,86.48,87.99,137.58,timeout,123.09,478.05,timeout
cb7cc6f0a71b3a90e570073db6a47bf4,12.90,10.48,4.09,13.39,0.98,0.39,0.29,,0.29,0.69,0.69,1.10,0.39,timeout,0.29,0.99,0.39,timeout
cbf62ac4fb6061edf4e8fc5be3291d9a,timeout,timeout,timeout,2416.76,timeout,timeout,timeout,timeout,timeout,438.48,timeout,timeout,649.56,timeout,timeout,4221.69,timeout,timeout
cc1a816e624e9ef4b3d833c5a43d3651,3021.45,timeout,timeout,3900.26,timeout,timeout,timeout,timeout,timeout,275.54,279.07,3073.90,timeout,timeout,timeout,timeout,timeout,timeout
cc5285d8b91d32333578e2d6754e7ef0,timeout,1179.67,timeout,685.90,timeout,timeout,timeout,4397.18,timeout,925.18,4192.29,timeout,2577.14,timeout,122.89,timeout,2275.64,timeout
cc9a6cf6d19647e643802f4a870fe3c2,timeout,timeout,timeout,timeout,3232.99,timeout,timeout,11210.92,2015.59,timeout,4552.79,timeout,timeout,timeout,timeout,timeout,timeout,timeout
cca1774ad0e4c13ddfeca49c75d75d29,2827.06,2816.27,4850.24,3230.49,847.86,129.49,304.97,,209.75,192.57,224.58,217.98,80.18,timeout,773.25,80.08,48.78,timeout
cd2bc98659d17859ba3c97e68d4af5b5,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,4855.06,timeout,timeout,timeout,timeout,timeout,timeout,timeout
cd864fc43dfa07c29d9c6201d107160b,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,0.49,timeout,timeout,0.89,1.09,1321.72
cd9a6767f4605213966294c59a569b52,6.89,6.09,11.89,8.29,45.49,35.99,49.69,71.45,26.19,0.99,0.99,8.19,6.79,timeout,56.19,26.09,9.69,timeout
cdbd9c75d4d3ae3c23788463abaee53a,2231.44,2845.75,1507.46,2295.92,timeout,timeout,1390.12,2093.90,timeout,516.84,445.26,timeout,1118.75,timeout,timeout,1088.94,880.18,timeout
cdd131110acc861a5a01fae6c4936c91,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,1719.85,1803.87,timeout,4856.56,timeout,timeout,timeout,timeout,timeout
cdd89d1b9259dcf26d4a53ba94041e93,timeout,timeout,3443.08,timeout,timeout,timeout,3354.62,,2871.19,94.29,1951.54,1158.65,430.37,timeout,timeout,2509.99,1453.22,timeout
ce930b16909cfc8b649d16357394115b,3059.81,3480.69,3855.52,3720.94,timeout,990.34,673.26,1909.35,2273.51,274.24,255.07,889.36,813.82,timeout,657.74,2254.47,1220.42,timeout
ce9fa3e32d9e1172a56a6c233a5ac56a,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
ceb4b1db49b77dbd68fa63ce029490c1,4437.86,timeout,4354.66,timeout,timeout,timeout,timeout,13561.69,4420.15,timeout,timeout,4616.55,timeout,timeout,timeout,timeout,timeout,timeout
cec5d86e0eae8234ca7c29b31c4674a6,9.48,4.59,3.29,2.99,3.70,3.39,5.39,,6.59,2.78,3.59,11.39,4.09,timeout,12.08,9.39,8.99,timeout
d07462a1f0b65179f069f1e968889665,timeout,timeout,timeout,timeout,timeout,timeout,timeout,,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
d08c3d55c88b3c2577800b544399553e,timeout,timeout,3206.43,1721.35,timeout,timeout,timeout,,timeout,timeout,timeout,4411.76,timeout,timeout,timeout,timeout,timeout,timeout
d0a4e3b4b89dcdb4c4f79a2becfce170,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
d0c14f10c8b46bd94bd849c661c0a3e5,4189.98,3517.18,4859.18,timeout,1519.21,1040.16,961.65,2432.78,1411.78,2193.76,711.05,578.56,555.46,timeout,1533.81,842.76,574.66,timeout
d12b8b026aa7e6a07860fd3a1ad691a4,timeout,4408.35,1370.93,1052.15,timeout,timeout,timeout,2282.43,timeout,3263.05,2407.59,timeout,1040.82,timeout,480.19,timeout,2909.67,timeout
d1a2352797c89d56f217e8f8ddc64c82,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,1290.01,timeout,timeout
d1e28cbdecedb0dbceebb79f4d7e4773,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
