,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__solver,param_model__max_iter,param_model__learning_rate_init,param_model__hidden_layer_sizes,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
63,103.009668191274,4.932672663610689,0.021622419357299805,0.001954896765171101,lbfgs,2500,0.2489701402805611,"(116, 116)","{'model__solver': 'lbfgs', 'model__max_iter': 2500, 'model__learning_rate_init': 0.2489701402805611, 'model__hidden_layer_sizes': (116, 116)}",0.6357723577235772,0.6156351791530945,0.6335504885993485,0.62831934182534,0.009014808654774316,64
64,60.09907738367716,0.8413503122303041,0.028410832087198894,0.009250333071232906,lbfgs,1468,0.20027815631262524,"(116, 116)","{'model__solver': 'lbfgs', 'model__max_iter': 1468, 'model__learning_rate_init': 0.20027815631262524, 'model__hidden_layer_sizes': (116, 116)}",0.6439024390243903,0.6270358306188925,0.6140065146579805,0.6283149281004211,0.012238426947010326,65
65,256.76144512494403,102.45231281075829,0.026036739349365234,0.004678094643303359,lbfgs,8849,0.4563619238476954,"(116, 116)","{'model__solver': 'lbfgs', 'model__max_iter': 8849, 'model__learning_rate_init': 0.4563619238476954, 'model__hidden_layer_sizes': (116, 116)}",0.6195121951219512,0.6205211726384365,0.6433224755700325,0.6277852811101402,0.010994174750614597,66
66,233.84978087743124,37.1487473644566,0.02806742986043294,0.008033389673982832,lbfgs,6547,0.885572745490982,"(81, 81, 81)","{'model__solver': 'lbfgs', 'model__max_iter': 6547, 'model__learning_rate_init': 0.885572745490982, 'model__hidden_layer_sizes': (81, 81, 81)}",0.6357723577235772,0.6188925081433225,0.6286644951140065,0.6277764536603021,0.006919720306516687,67
67,4410.8414954344435,399.7425378024551,0.08304691314697266,0.01023104925953021,lbfgs,5774,0.5483356713426853,"(624, 624, 624, 624)","{'model__solver': 'lbfgs', 'model__max_iter': 5774, 'model__learning_rate_init': 0.5483356713426853, 'model__hidden_layer_sizes': (624, 624, 624, 624)}",0.624390243902439,0.6123778501628665,0.6433224755700325,0.6266968565451126,0.012737943497283036,68
68,153.75535360972086,6.87332327703256,0.027466773986816406,0.004329096146098751,lbfgs,1845,0.8945897795591182,"(870,)","{'model__solver': 'lbfgs', 'model__max_iter': 1845, 'model__learning_rate_init': 0.8945897795591182, 'model__hidden_layer_sizes': (870,)}",0.6325203252032521,0.6074918566775245,0.6400651465798045,0.6266924428201937,0.01392187639574413,69
69,220.0197958946228,8.51135420641172,0.031180461247762043,0.00961220101209225,lbfgs,7738,0.6312923847695391,"(116, 116)","{'model__solver': 'lbfgs', 'model__max_iter': 7738, 'model__learning_rate_init': 0.6312923847695391, 'model__hidden_layer_sizes': (116, 116)}",0.6292682926829268,0.6140065146579805,0.6335504885993485,0.6256084319800853,0.008387993984593717,70
70,4462.196445067723,65.6734411191775,0.0707695484161377,0.010450342643659287,lbfgs,6270,0.4671823647294589,"(624, 624, 624, 624)","{'model__solver': 'lbfgs', 'model__max_iter': 6270, 'model__learning_rate_init': 0.4671823647294589, 'model__hidden_layer_sizes': (624, 624, 624, 624)}",0.6373983739837399,0.6042345276872965,0.6351791530944625,0.6256040182551663,0.015137648005036078,71
71,5.506828625996907,1.4344459995773975,0.021519581476847332,0.001715402046708672,adam,2996,0.012723847695390781,"(870,)","{'model__solver': 'adam', 'model__max_iter': 2996, 'model__learning_rate_init': 0.012723847695390781, 'model__hidden_layer_sizes': (870,)}",0.6585365853658537,0.6254071661237784,0.5912052117263844,0.6250496544053389,0.027489080620203495,72
72,1707.932686805725,122.43992993451181,0.07942748069763184,0.01950389392363692,lbfgs,2698,0.08486012024048097,"(710, 710, 710)","{'model__solver': 'lbfgs', 'model__max_iter': 2698, 'model__learning_rate_init': 0.08486012024048097, 'model__hidden_layer_sizes': (710, 710, 710)}",0.624390243902439,0.6107491856677525,0.6384364820846905,0.6245253038849606,0.011303694871412803,73
73,298.5122141838074,104.8191355684835,0.03554860750834147,0.015471039469237021,lbfgs,4881,0.36258476953907814,"(870,)","{'model__solver': 'lbfgs', 'model__max_iter': 4881, 'model__learning_rate_init': 0.36258476953907814, 'model__hidden_layer_sizes': (870,)}",0.6130081300813008,0.6172638436482085,0.6416938110749185,0.6239885949348093,0.01263945630204292,74
74,130.91541075706482,8.590873382593925,0.030632575352986652,0.0016762652455165684,lbfgs,3948,0.7719581162324649,"(116, 116)","{'model__solver': 'lbfgs', 'model__max_iter': 3948, 'model__learning_rate_init': 0.7719581162324649, 'model__hidden_layer_sizes': (116, 116)}",0.616260162601626,0.6254071661237784,0.6302931596091205,0.6239868294448416,0.005816314323477674,75
75,27.275880813598633,2.2348892744981814,0.02017498016357422,0.007897373163357991,lbfgs,2421,0.885572745490982,"(112,)","{'model__solver': 'lbfgs', 'model__max_iter': 2421, 'model__learning_rate_init': 0.885572745490982, 'model__hidden_layer_sizes': (112,)}",0.6471544715447154,0.5977198697068404,0.6270358306188925,0.6239700572901494,0.020297687705659668,76
76,1.0222033659617107,0.18843015225181997,0.01635591189066569,0.0034492424974658926,adam,5893,0.07764649298597195,"(112,)","{'model__solver': 'adam', 'model__max_iter': 5893, 'model__learning_rate_init': 0.07764649298597195, 'model__hidden_layer_sizes': (112,)}",0.616260162601626,0.6400651465798045,0.6140065146579805,0.6234439412798037,0.011788923656892419,77
77,3719.1054339408875,498.6854815371402,0.05256056785583496,0.004692853793797365,lbfgs,7619,0.005510220440881764,"(710, 710, 710)","{'model__solver': 'lbfgs', 'model__max_iter': 7619, 'model__learning_rate_init': 0.005510220440881764, 'model__hidden_layer_sizes': (710, 710, 710)}",0.6211382113821138,0.6188925081433225,0.6302931596091205,0.6234412930448522,0.004930980451531714,78
78,231.64252082506815,56.60602799913076,0.0229953130086263,0.004551095400970593,lbfgs,7202,0.028954509018036072,"(116, 116)","{'model__solver': 'lbfgs', 'model__max_iter': 7202, 'model__learning_rate_init': 0.028954509018036072, 'model__hidden_layer_sizes': (116, 116)}",0.624390243902439,0.6058631921824105,0.6400651465798045,0.6234395275548846,0.013979063328909313,79
79,5113.334285974503,913.3965324351385,0.07561707496643066,0.0156929799710476,lbfgs,8829,0.7611376753507014,"(624, 624, 624, 624)","{'model__solver': 'lbfgs', 'model__max_iter': 8829, 'model__learning_rate_init': 0.7611376753507014, 'model__hidden_layer_sizes': (624, 624, 624, 624)}",0.5983739837398374,0.6221498371335505,0.6482084690553745,0.6229107633095875,0.020351957123745375,80
80,3046.0514709154763,356.2592506464822,0.05534180005391439,0.0044038568478052655,lbfgs,8273,0.48160961923847695,"(710, 710, 710)","{'model__solver': 'lbfgs', 'model__max_iter': 8273, 'model__learning_rate_init': 0.48160961923847695, 'model__hidden_layer_sizes': (710, 710, 710)}",0.624390243902439,0.6009771986970684,0.6433224755700325,0.6228966393898467,0.017319618148062113,81
