  ,mean_fit_time     ,std_fit_time       ,mean_score_time      ,std_score_time        ,param_model__solver,param_model__max_iter,param_model__learning_rate,param_model__hidden_layer_sizes,param_model__alpha,params                                                                                                                                                        ,split0_test_score    ,split1_test_score   ,split2_test_score   ,mean_test_score     ,std_test_score     ,rank_test_score
32,98.82924604415894 ,2.262503642762239  ,0.008994579315185547 ,0.0008175119868165952 ,lbfgs              ,3929                 ,constant                  ,"(485,)"                       ,0.05              ,"{'model__solver': 'lbfgs', 'model__max_iter': 3929, 'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (485,), 'model__alpha': 0.05}"          ,-1.450851799127999   ,-3.0568101736408693 ,-9.433494805082736  ,-4.647052259283869  ,3.4474434738747264 ,33
33,31.708534161249798,8.676535430125703  ,0.006661256154378255 ,0.0009399871184283452 ,lbfgs              ,5040                 ,adaptive                  ,"(156,)"                       ,0.05              ,"{'model__solver': 'lbfgs', 'model__max_iter': 5040, 'model__learning_rate': 'adaptive', 'model__hidden_layer_sizes': (156,), 'model__alpha': 0.05}"          ,-1.9899566466679421  ,-1.5164297988047326 ,-14.495748912545938 ,-6.000711786006204  ,6.010008250403553  ,34
34,307.76689712206525,0.2877688369278121 ,0.019991954167683918 ,0.0021575525526904456 ,lbfgs              ,1587                 ,adaptive                  ,"(380, 380, 380)"              ,0.01              ,"{'model__solver': 'lbfgs', 'model__max_iter': 1587, 'model__learning_rate': 'adaptive', 'model__hidden_layer_sizes': (380, 380, 380), 'model__alpha': 0.01}" ,-8.401854140061335   ,-4.8930949507154144 ,-8.290051504158807  ,-7.195000198311853  ,1.6283326408799692 ,35
35,33.915305058161415,10.70989688579644  ,0.004997650782267253 ,0.0008142961784691863 ,lbfgs              ,6111                 ,adaptive                  ,"(152,)"                       ,0.01              ,"{'model__solver': 'lbfgs', 'model__max_iter': 6111, 'model__learning_rate': 'adaptive', 'model__hidden_layer_sizes': (152,), 'model__alpha': 0.01}"          ,-5.755250041958068   ,-4.733731642679327  ,-11.239842892817025 ,-7.242941525818139  ,2.8568386214082184 ,36
36,164.52161343892416,0.4432418248423864 ,0.015323400497436523 ,0.0023541557306489486 ,lbfgs              ,2837                 ,constant                  ,"(264, 264)"                   ,0.05              ,"{'model__solver': 'lbfgs', 'model__max_iter': 2837, 'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (264, 264), 'model__alpha': 0.05}"      ,-3.4297651490094356  ,-7.09773903225264   ,-19.48311384644408  ,-10.00353934256872  ,6.868297104956532  ,37
37,5.398579438527425 ,0.28491377197196643,0.007328192392985026 ,0.0009421789305071665 ,lbfgs              ,1012                 ,adaptive                  ,"(121,)"                       ,0.005             ,"{'model__solver': 'lbfgs', 'model__max_iter': 1012, 'model__learning_rate': 'adaptive', 'model__hidden_layer_sizes': (121,), 'model__alpha': 0.005}"         ,-3.1685871814863695  ,-26.828946626235094 ,-5.692589515486061  ,-11.896707774402508 ,10.608847401788216 ,38
38,108.60750023523967,3.147770109301547  ,0.01532419522603353  ,0.0012450053582316006 ,lbfgs              ,2024                 ,adaptive                  ,"(264, 264)"                   ,0.001             ,"{'model__solver': 'lbfgs', 'model__max_iter': 2024, 'model__learning_rate': 'adaptive', 'model__hidden_layer_sizes': (264, 264), 'model__alpha': 0.001}"     ,-10.910420278497103  ,-6.960317963413682  ,-23.584338613602487 ,-13.818358951837757 ,7.091384262629716  ,39
39,38.62958081563314 ,7.335161779226055  ,0.006658236185709636 ,0.00046980719625756335,lbfgs              ,9345                 ,adaptive                  ,"(70, 70)"                     ,0.005             ,"{'model__solver': 'lbfgs', 'model__max_iter': 9345, 'model__learning_rate': 'adaptive', 'model__hidden_layer_sizes': (70, 70), 'model__alpha': 0.005}"       ,-15.368200016860111  ,-7.248305153388401  ,-19.40195866559629  ,-14.006154611948267 ,5.054318232131273  ,40
40,32.63900478680929 ,6.364784794316617  ,0.00499876340230306  ,0.0008168275110067652 ,lbfgs              ,8631                 ,constant                  ,"(152,)"                       ,0.0001            ,"{'model__solver': 'lbfgs', 'model__max_iter': 8631, 'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (152,), 'model__alpha': 0.0001}"        ,-29.250327550725597  ,-11.533333024041745 ,-9.946954397669549  ,-16.910204990812296 ,8.74978544048609   ,41
41,28.242855707804363,0.7373875785372691 ,0.005992492039998372 ,1.6556315943399795e-06,lbfgs              ,4008                 ,adaptive                  ,"(70, 70)"                     ,0.0001            ,"{'model__solver': 'lbfgs', 'model__max_iter': 4008, 'model__learning_rate': 'adaptive', 'model__hidden_layer_sizes': (70, 70), 'model__alpha': 0.0001}"      ,-16.066364289496462  ,-25.733187792051126 ,-15.098085663751487 ,-18.965879248433026 ,4.801509454859902  ,42
42,1038.8652160962422,210.75738988125295 ,0.020826975504557293 ,0.0023141926782003115 ,lbfgs              ,8888                 ,constant                  ,"(516, 516)"                   ,0.01              ,"{'model__solver': 'lbfgs', 'model__max_iter': 8888, 'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (516, 516), 'model__alpha': 0.01}"      ,-10.351873924866315  ,-28.731067970067212 ,-20.94398115643824  ,-20.008974350457255 ,7.532346767252558  ,43
43,32.12458904584249 ,4.350838829090239  ,0.007329384485880534 ,0.0020538951992301233 ,lbfgs              ,7956                 ,constant                  ,"(121,)"                       ,0.0001            ,"{'model__solver': 'lbfgs', 'model__max_iter': 7956, 'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (121,), 'model__alpha': 0.0001}"        ,-9.778695171524225   ,-29.78596308716954  ,-47.93506585819264  ,-29.1665747056288   ,15.583428965196822 ,44
44,95.98428114255269 ,13.563955816126125 ,0.008323987325032553 ,0.002623772551237771  ,lbfgs              ,8234                 ,constant                  ,"(320,)"                       ,0.005             ,"{'model__solver': 'lbfgs', 'model__max_iter': 8234, 'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (320,), 'model__alpha': 0.005}"         ,-7.832845200002447   ,-9.054019878882244  ,-80.42241332221496  ,-32.43642613369988  ,33.93487922223323  ,45
45,280.77596139907837,67.59313268635901  ,0.010992209116617838 ,0.002160715823547705  ,lbfgs              ,8888                 ,constant                  ,"(264, 264)"                   ,0.01              ,"{'model__solver': 'lbfgs', 'model__max_iter': 8888, 'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (264, 264), 'model__alpha': 0.01}"      ,-16.267940799784544  ,-86.73611029814467  ,-21.26463344806778  ,-41.42289484866566  ,32.106150554408615 ,46
46,209.66361459096274,41.70977675382057  ,0.010327498118082682 ,0.0036797789368292304 ,lbfgs              ,5575                 ,constant                  ,"(264, 264)"                   ,0.005             ,"{'model__solver': 'lbfgs', 'model__max_iter': 5575, 'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (264, 264), 'model__alpha': 0.005}"     ,-25.359338042506774  ,-33.951833352465634 ,-88.25681842043478  ,-49.189329938469065 ,27.84671418233887  ,47
47,128.73401474952698,43.128419446245665 ,0.007330656051635742 ,0.0004712018568280267 ,lbfgs              ,8928                 ,adaptive                  ,"(485,)"                       ,0.0001            ,"{'model__solver': 'lbfgs', 'model__max_iter': 8928, 'model__learning_rate': 'adaptive', 'model__hidden_layer_sizes': (485,), 'model__alpha': 0.0001}"        ,-42.965313755596696  ,-52.603666068294785 ,-79.16400698732161  ,-58.24432893707103  ,15.306842829717807 ,48
48,300.36260112126666,115.27551313186073 ,0.015656153361002605 ,0.003089122493719841  ,lbfgs              ,8234                 ,constant                  ,"(264, 264)"                   ,0.005             ,"{'model__solver': 'lbfgs', 'model__max_iter': 8234, 'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (264, 264), 'model__alpha': 0.005}"     ,-26.226517955532135  ,-33.951833352465634 ,-137.05820587007017 ,-65.74551905935597  ,50.524215973582294 ,49
49,87.0416030883789  ,12.786173862964153 ,0.007352908452351888 ,0.00045573000263878237,lbfgs              ,6627                 ,adaptive                  ,"(320,)"                       ,0.001             ,"{'model__solver': 'lbfgs', 'model__max_iter': 6627, 'model__learning_rate': 'adaptive', 'model__hidden_layer_sizes': (320,), 'model__alpha': 0.001}"         ,-16.117654598451796  ,-13.268343950982512 ,-232.018853040758   ,-87.1349505300641   ,102.45499352671114 ,50
