ID,Time_ReadGraph,Time_#ConnectedComponents,Time_DegreeCentrality,Time_DegreeAssortativity,Time_Centralization,Time_PageRank,Time_KatzCentrality,Time_BetweennessCentrality,Time_#Communities,Time_CommunitySize,Time_ClusterImbalance,Time_IsProperClustering,Time_IsSingletonClustering,Time_IsOneClustering,Time_EdgeCut,Time_Modularity,Time_HubDominance,Time_GlobalIntrapartitionDensity,Time_GlobalClusteringCoefficient
e888eb330677e78ad4da026b7965f64f,5.538637587000039,0.0281066370000644,0.3589818289999584,0.4027010549998522,0.001252642000054,27.33548848500004,44.30622304800022,12.744819048999943,42.04308117999972,42.05205901599993,42.68334983399973,42.04367437499968,42.610528813999736,42.6304426949996,42.16297381200002,43.52409893599952,42.48991522899951,42.096887449999485,0.0191200180001942
2a31b024f84fb4127d83b5e43c306ffe,0.3579465760003586,0.000984597000297,0.3162798479997946,0.3176200069997321,4.402099966682727e-05,25.076981928999885,28.183144526999968,0.7933795489998374,17.140134773999762,17.146704812999815,17.814602551999542,17.14016481499948,17.719845377000183,17.724075702999926,17.141066403999503,18.83005854799967,17.460778185999516,17.14367597599994,0.0157297699997798
288093fb8e940d222048b82fa4d3d39c,3.296165545999884,0.0223993929998869,0.3274199860002227,0.3457399820003957,0.000517820999903,25.77520349099996,8.324331814999823,5.0672105089997785,20.507955592000144,20.51420693299997,21.08754721000014,20.50817668099989,21.122287422000227,21.06299863500044,20.522687056999985,22.20119975100033,20.84420300900001,20.51486050700032,0.0183678920002421
ea0ce4ed92290e37cc7f868426297a16,87.94265788099983,0.1663541119996807,0.4092783270007203,0.647329482000714,0.0028425740001694,54.31781921299989,11.301456389999656,67.2010080229993,32.33211317000132,32.497914268000386,32.97808727100164,32.333343006002906,32.95333716500136,33.012587629002155,32.62972309700126,35.958681635001994,33.213609379001355,32.6549428260023,0.0481488269997498
896bbb32a4480f400a7ae4917f7ee8d6,0.3470964240004832,0.0007431509984598,0.2659713529974397,0.2842591529988567,2.1718999050790444e-05,22.500125927002955,9.989944467997702,0.5006673810021312,12.541991080997832,12.542811790997805,13.188241187999663,12.542011342997284,13.269643251998788,13.181195790995844,12.543038609997891,14.071120783995866,12.694207101998472,12.691375141996105,0.0158900989990797
d4d2f27d791731f2c90da10e7b5797d9,0.3124168630001804,0.0005434710001281,0.3235230169998431,0.324470110999755,1.6762000086600892e-05,6.936213518999921,42.52907096100034,0.5502829639999618,11.266994478000017,11.267995461000282,11.758960719999775,11.26855408199981,12.015261098999872,11.86283288300001,11.26937761299996,12.85971862999986,11.597296897999968,11.268310981000011,0.0428651980000722
cbfdc1183daf7250681c3ab1f3f07397,959.3718952559992,24.17696946199976,0.5054924989999563,5.178747287000078,0.0061504170007538,1031.959080935001,189.51310584500243,400.0073300130025,1034.0889671209989,1034.0974766399995,1035.3982619380004,1034.0906050250014,1035.2273628149997,1035.3724684160006,1035.3318190559985,1097.631799396,1050.4347685119974,1035.843664003998,0.051685857000848
c971e245ef88e415b25f117c755b9522,1.1317527749999954,0.0002849190000233,0.2963363460000892,0.2966949340000155,1.27190000966948e-05,1.220287997000014,111.99607751400004,0.4912422879999667,7.203434003999746,7.20410099999981,7.837031063999802,7.203452741000092,7.731278242999906,7.782849641999746,7.206121729999722,8.75238977799927,7.586844306999865,7.203630383999553,0.055084645000079
a8158cefd149fb68f8b07ab15516f28a,3.452226497996889,0.0009010770008899,0.3154725189961027,0.3178434949950315,1.825100480346009e-05,36.3387839279967,10.82015579599829,0.5260152560003917,14.533455005002908,14.537031210005807,15.045817635007552,14.53347603000293,15.144466627003569,15.190429119000328,14.53806490200077,16.096116198001255,14.927810017004958,14.546983435000584,0.0159909249996417
c66167837eaad5a6ddc6ee40fa77488f,0.0138282269999763,0.000172152000232,0.1828974569998536,0.1830747100011649,8.985000022221357e-06,1.3692809759995723,361.3714082440001,0.3220795759989414,7.275574303999747,7.279461625999829,8.0264083080001,7.27559155400013,7.899393591000262,7.863261480000801,7.278165435998744,8.865849770998466,7.549280953999187,7.277940934000071,0.089878378999856
