   ,mean_fit_time       ,std_fit_time          ,mean_score_time     ,std_score_time       ,param_model__C    ,param_model__cache_size,param_model__class_weight,param_model__gamma   ,param_model__kernel,param_model__max_iter,params                                                                                                                                                                                 ,split0_test_score  ,split1_test_score  ,split2_test_score  ,mean_test_score    ,std_test_score        ,rank_test_score
174,0.08894824981689453 ,0.004543475984890978  ,0.05396882692972819 ,0.005884120369868603 ,24.154828374902078,500                    ,                         ,0.003974250686658897 ,rbf                ,4881                 ,"{'model__C': 24.154828374902078, 'model__cache_size': 500, 'model__class_weight': None, 'model__gamma': 0.003974250686658897, 'model__kernel': 'rbf', 'model__max_iter': 4881}"       ,0.5726681127982647 ,0.5921908893709328 ,0.5934782608695652 ,0.5861124210129209 ,0.009521078330801165  ,175
175,0.09861016273498535 ,0.002052760604049065  ,0.06463138262430827 ,0.007537317607010097 ,89.37784045945834 ,1000                   ,                         ,0.001672694755847062 ,rbf                ,9027                 ,"{'model__C': 89.37784045945834, 'model__cache_size': 1000, 'model__class_weight': None, 'model__gamma': 0.001672694755847062, 'model__kernel': 'rbf', 'model__max_iter': 9027}"       ,0.5770065075921909 ,0.596529284164859  ,0.5847826086956521 ,0.586106133484234  ,0.008024898324426405  ,176
176,0.09419290224711101 ,0.005137626285991768  ,0.0700676441192627  ,0.012800087752799278 ,34.42229925539415 ,1000                   ,balanced                 ,0.015023452872733867 ,rbf                ,9523                 ,"{'model__C': 34.42229925539415, 'model__cache_size': 1000, 'model__class_weight': 'balanced', 'model__gamma': 0.015023452872733867, 'model__kernel': 'rbf', 'model__max_iter': 9523}" ,0.5900216919739696 ,0.5835140997830802 ,0.5847826086956521 ,0.586106133484234  ,0.0028167330284360804 ,176
177,0.10500359535217285 ,0.0008650365563446247 ,0.049996137619018555,0.007860744626956372 ,130.5662908787999 ,200                    ,balanced                 ,0.007692926551379636 ,rbf                ,4663                 ,"{'model__C': 130.5662908787999, 'model__cache_size': 200, 'model__class_weight': 'balanced', 'model__gamma': 0.007692926551379636, 'model__kernel': 'rbf', 'model__max_iter': 4663}"  ,0.5986984815618221 ,0.5770065075921909 ,0.5804347826086956 ,0.5853799239209029 ,0.009521073140602885  ,178
178,0.09141921997070312 ,0.005186722612878353  ,0.07895986239115398 ,0.009093088590520411 ,31.367461187854385,200                    ,                         ,0.0020275360750314515,rbf                ,8829                 ,"{'model__C': 31.367461187854385, 'model__cache_size': 200, 'model__class_weight': None, 'model__gamma': 0.0020275360750314515, 'model__kernel': 'rbf', 'model__max_iter': 8829}"      ,0.5726681127982647 ,0.596529284164859  ,0.5847826086956521 ,0.5846600018862587 ,0.009741668203094609  ,179
179,0.09229540824890137 ,0.003397650501683601  ,0.06336498260498047 ,0.011719540832720001 ,96.09782860413563 ,500                    ,                         ,0.000709138979446984 ,rbf                ,6924                 ,"{'model__C': 96.09782860413563, 'model__cache_size': 500, 'model__class_weight': None, 'model__gamma': 0.000709138979446984, 'model__kernel': 'rbf', 'model__max_iter': 6924}"        ,0.5748373101952278 ,0.5900216919739696 ,0.5695652173913044 ,0.5781414065201672 ,0.008671971228471865  ,180
180,0.05630056063334147 ,0.004188177173695316  ,0.04997110366821289 ,0.006527508541479052 ,201.82832812646572,200                    ,                         ,0.05603556094421597  ,rbf                ,338                  ,"{'model__C': 201.82832812646572, 'model__cache_size': 200, 'model__class_weight': None, 'model__gamma': 0.05603556094421597, 'model__kernel': 'rbf', 'model__max_iter': 338}"         ,0.5856832971800434 ,0.596529284164859  ,0.5521739130434783 ,0.5781288314627936 ,0.01887948094331833   ,181
181,0.08761660257975261 ,0.0012457693791396618 ,0.058300415674845375,0.0041885565309245235,23.948149349344348,500                    ,                         ,0.0014651476265668782,rbf                ,5913                 ,"{'model__C': 23.948149349344348, 'model__cache_size': 500, 'model__class_weight': None, 'model__gamma': 0.0014651476265668782, 'model__kernel': 'rbf', 'model__max_iter': 5913}"      ,0.5704989154013015 ,0.5943600867678959 ,0.5652173913043478 ,0.5766921311578485 ,0.012677831459563107  ,182
182,0.05496772130330404 ,0.0037386250183510782 ,0.04330849647521973 ,0.004493758946544208 ,76.05472481290778 ,200                    ,                         ,0.041038360138042324 ,rbf                ,278                  ,"{'model__C': 76.05472481290778, 'model__cache_size': 200, 'model__class_weight': None, 'model__gamma': 0.041038360138042324, 'model__kernel': 'rbf', 'model__max_iter': 278}"         ,0.6203904555314533 ,0.5856832971800434 ,0.5043478260869565 ,0.5701405262661511 ,0.04863233668976164   ,183
183,0.09083064397176106 ,1.4740019632173705e-06,0.0656731128692627  ,0.0035558656065560953,3.4993721443479084,500                    ,balanced                 ,0.02994577768406861  ,rbf                ,7222                 ,"{'model__C': 3.4993721443479084, 'model__cache_size': 500, 'model__class_weight': 'balanced', 'model__gamma': 0.02994577768406861, 'model__kernel': 'rbf', 'model__max_iter': 7222}"  ,0.5770065075921909 ,0.5553145336225597 ,0.5521739130434783 ,0.5614983180860763 ,0.01104064704394959   ,184
184,0.08662652969360352 ,0.008062416439927713  ,0.06164860725402832 ,0.006012328326714775 ,28.88301009799746 ,500                    ,balanced                 ,0.008433093616540734 ,rbf                ,2599                 ,"{'model__C': 28.88301009799746, 'model__cache_size': 500, 'model__class_weight': 'balanced', 'model__gamma': 0.008433093616540734, 'model__kernel': 'rbf', 'model__max_iter': 2599}"  ,0.5683297180043384 ,0.5661605206073753 ,0.5456521739130434 ,0.5600474708415857 ,0.01021746167376947   ,185
185,0.05130330721537272 ,0.0028652199606518302 ,0.03831124305725098 ,0.0030887711139219996,428.7225374661097 ,1000                   ,balanced                 ,0.2577571551645246   ,rbf                ,357                  ,"{'model__C': 428.7225374661097, 'model__cache_size': 1000, 'model__class_weight': 'balanced', 'model__gamma': 0.2577571551645246, 'model__kernel': 'rbf', 'model__max_iter': 357}"    ,0.5835140997830802 ,0.5249457700650759 ,0.5673913043478261 ,0.5586170580653275 ,0.024702265211361665  ,186
186,0.08895389238993327 ,0.0032578672424436457 ,0.06029081344604492 ,0.00261963870243744  ,1.2228944358969307,200                    ,balanced                 ,0.038962087592731995 ,rbf                ,1667                 ,"{'model__C': 1.2228944358969307, 'model__cache_size': 200, 'model__class_weight': 'balanced', 'model__gamma': 0.038962087592731995, 'model__kernel': 'rbf', 'model__max_iter': 1667}" ,0.5661605206073753 ,0.5488069414316703 ,0.5391304347826087 ,0.5513659656072182 ,0.011182362257049893  ,187
187,0.09028156598409016 ,0.00402436463946268   ,0.05863308906555176 ,0.003770625675279061 ,3.751690779575614 ,1000                   ,balanced                 ,0.0013766286836276087,rbf                ,6250                 ,"{'model__C': 3.751690779575614, 'model__cache_size': 1000, 'model__class_weight': 'balanced', 'model__gamma': 0.0013766286836276087, 'model__kernel': 'rbf', 'model__max_iter': 6250}",0.5574837310195228 ,0.5227765726681128 ,0.5521739130434783 ,0.5441447389103713 ,0.015264281578296367  ,188
188,0.09094770749409993 ,0.005351125660172558  ,0.06596255302429199 ,0.010608138188935233 ,26.91677514619319 ,500                    ,balanced                 ,0.004127375231664332 ,rbf                ,4186                 ,"{'model__C': 26.91677514619319, 'model__cache_size': 500, 'model__class_weight': 'balanced', 'model__gamma': 0.004127375231664332, 'model__kernel': 'rbf', 'model__max_iter': 4186}"  ,0.559652928416486  ,0.5336225596529284 ,0.532608695652174  ,0.5419613945738627 ,0.012516649107795525  ,189
189,0.08761803309122722 ,0.0009426283158956487 ,0.07062530517578125 ,0.010618029701117504 ,9.869603918736056 ,1000                   ,balanced                 ,0.0036604104210857   ,rbf                ,3115                 ,"{'model__C': 9.869603918736056, 'model__cache_size': 1000, 'model__class_weight': 'balanced', 'model__gamma': 0.0036604104210857, 'model__kernel': 'rbf', 'model__max_iter': 3115}"   ,0.5357917570498916 ,0.5401301518438177 ,0.5391304347826087 ,0.5383507812254393 ,0.001854959496214863  ,190
190,0.08661778767903645 ,0.0060151135513832376 ,0.0623021125793457  ,0.010335446857846813 ,12.338039223997605,200                    ,balanced                 ,0.004158145191729243 ,rbf                ,4802                 ,"{'model__C': 12.338039223997605, 'model__cache_size': 200, 'model__class_weight': 'balanced', 'model__gamma': 0.004158145191729243, 'model__kernel': 'rbf', 'model__max_iter': 4802}" ,0.5509761388286334 ,0.5401301518438177 ,0.5217391304347826 ,0.5376151403690779 ,0.012067715248935351  ,191
191,0.09194684028625488 ,0.003739920634841023  ,0.06796765327453613 ,0.006684980801122166 ,5.210260182996054 ,1000                   ,balanced                 ,0.002800528460510737 ,rbf                ,7103                 ,"{'model__C': 5.210260182996054, 'model__cache_size': 1000, 'model__class_weight': 'balanced', 'model__gamma': 0.002800528460510737, 'model__kernel': 'rbf', 'model__max_iter': 7103}" ,0.544468546637744  ,0.5097613882863341 ,0.5478260869565217 ,0.5340186739601999 ,0.017207172931575303  ,192
192,0.04264458020528158 ,0.0012491277978734457 ,0.044013261795043945,0.006186869215711692 ,54.170250659311336,500                    ,                         ,0.08020425420840142  ,rbf                ,179                  ,"{'model__C': 54.170250659311336, 'model__cache_size': 500, 'model__class_weight': None, 'model__gamma': 0.08020425420840142, 'model__kernel': 'rbf', 'model__max_iter': 179}"         ,0.5748373101952278 ,0.4880694143167028 ,0.5391304347826087 ,0.534012386431513  ,0.03560723477974433   ,193
193,0.0496370792388916  ,0.004781212210871355  ,0.04164330164591471 ,0.004918742702217726 ,10.734300462488685,500                    ,                         ,0.028230684939514097 ,rbf                ,159                  ,"{'model__C': 10.734300462488685, 'model__cache_size': 500, 'model__class_weight': None, 'model__gamma': 0.028230684939514097, 'model__kernel': 'rbf', 'model__max_iter': 159}"        ,0.5140997830802603 ,0.5336225596529284 ,0.55               ,0.5325741142443963 ,0.014674940591636626  ,194
194,0.0903615156809489  ,0.004505912922452493  ,0.0662995179494222  ,0.009797277819386227 ,11.788020797188024,1000                   ,balanced                 ,0.001141858943254167 ,rbf                ,4444                 ,"{'model__C': 11.788020797188024, 'model__cache_size': 1000, 'model__class_weight': 'balanced', 'model__gamma': 0.001141858943254167, 'model__kernel': 'rbf', 'model__max_iter': 4444}",0.544468546637744  ,0.5010845986984815 ,0.5434782608695652 ,0.5296771354019303 ,0.020222018244629797  ,195
195,0.04430747032165527 ,0.0009420663780285303 ,0.044640700022379555,0.009458231726831625 ,521.2233398982137 ,500                    ,balanced                 ,0.0327893616941185   ,rbf                ,199                  ,"{'model__C': 521.2233398982137, 'model__cache_size': 500, 'model__class_weight': 'balanced', 'model__gamma': 0.0327893616941185, 'model__kernel': 'rbf', 'model__max_iter': 199}"     ,0.527114967462039  ,0.5054229934924078 ,0.45217391304347826,0.49490395799930836,0.03148574270068105   ,196
196,0.04870001475016276 ,0.003930694334673426  ,0.04702528317769369 ,0.0021120600765420594,6.436932213118794 ,1000                   ,                         ,0.01428511770262975  ,rbf                ,139                  ,"{'model__C': 6.436932213118794, 'model__cache_size': 1000, 'model__class_weight': None, 'model__gamma': 0.01428511770262975, 'model__kernel': 'rbf', 'model__max_iter': 139}"         ,0.544468546637744  ,0.45336225596529284,0.45217391304347826,0.4833349052155051 ,0.0432307346292899    ,197
197,0.041976372400919594,0.0043187826998417065 ,0.040976524353027344,0.007344821960507913 ,22.517977306702296,500                    ,balanced                 ,0.01794446565599507  ,rbf                ,179                  ,"{'model__C': 22.517977306702296, 'model__cache_size': 500, 'model__class_weight': 'balanced', 'model__gamma': 0.01794446565599507, 'model__kernel': 'rbf', 'model__max_iter': 179}"   ,0.39045553145336226,0.3926247288503254 ,0.4782608695652174 ,0.42044704328963506,0.04089013928242491   ,198
198,0.027651548385620117,0.0016965575713370424 ,0.025984684626261394,0.0028283345408681836,84.74015912454213 ,200                    ,balanced                 ,0.10475683864069717  ,rbf                ,100                  ,"{'model__C': 84.74015912454213, 'model__cache_size': 200, 'model__class_weight': 'balanced', 'model__gamma': 0.10475683864069717, 'model__kernel': 'rbf', 'model__max_iter': 100}"    ,0.3947939262472885 ,0.40563991323210413,0.45               ,0.4168112798264642 ,0.02388203255569124   ,199
199,0.02998963991800944 ,0.0021640286828428284 ,0.03032843271891276 ,0.00543363093352855  ,119.06427327993416,200                    ,balanced                 ,0.019030653614210875 ,rbf                ,100                  ,"{'model__C': 119.06427327993416, 'model__cache_size': 200, 'model__class_weight': 'balanced', 'model__gamma': 0.019030653614210875, 'model__kernel': 'rbf', 'model__max_iter': 100}"  ,0.3665943600867679 ,0.3362255965292842 ,0.40652173913043477,0.3697805652488289 ,0.028786580712215924  ,200
